sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,table,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local,xpath
1209,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,gl-cor,0,(Total Debits) Amount,GE04a_01,/CO12a/CO11a/GE04a_01,$.Accounting Entries.Entry Header.(Total Debits) Amount.Value,AccntEntrs.EntryHedr.TtlDebtsAmt.Val,値,金額を表す数値,
1210,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",gl-cor,0,Currency,GE05b,/CO12a/CO11a/GE05b,$.Accounting Entries.Entry Header.(Total Debits) Amount.Currency,AccntEntrs.EntryHedr.TtlDebtsAmt.Cur,【通貨】,異なる通貨についての情報を保持するクラス,
1211,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official code of the currency utilized in the accounting and/or ERP system.,gl-cor,0,Currency,GE05b_01,/CO12a/CO11a/GE05b_01,$.Accounting Entries.Entry Header.(Total Debits) Amount.Currency.Code,AccntEntrs.EntryHedr.TtlDebtsAmt.Cur.Cd,コード,通貨の公式コード,gl-cor:defaultCurrency
1212,3,C,,(Total Credits) Amount,,0..1,,A class that specifies a value of money in a given currency.,gl-cor,0,(Total Credits) Amount,GE04b,/CO12a/CO11a/GE04b,$.Accounting Entries.Entry Header.(Total Credits) Amount,AccntEntrs.EntryHedr.TtlCrdtsAmt,【金額】,特定の通貨での金額を指定するクラス,
1213,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,gl-cor,0,(Total Credits) Amount,GE04b_01,/CO12a/CO11a/GE04b_01,$.Accounting Entries.Entry Header.(Total Credits) Amount.Value,AccntEntrs.EntryHedr.TtlCrdtsAmt.Val,値,金額を表す数値,
1214,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",gl-cor,0,Currency,GE05c,/CO12a/CO11a/GE05c,$.Accounting Entries.Entry Header.(Total Credits) Amount.Currency,AccntEntrs.EntryHedr.TtlCrdtsAmt.Cur,【通貨】,異なる通貨についての情報を保持するクラス,
1215,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official code of the currency utilized in the accounting and/or ERP system.,gl-cor,0,Currency,GE05c_01,/CO12a/CO11a/GE05c_01,$.Accounting Entries.Entry Header.(Total Credits) Amount.Currency.Code,AccntEntrs.EntryHedr.TtlCrdtsAmt.Cur.Cd,コード,通貨の公式コード,gl-cor:defaultCurrency
1216,3,C,,Entry Detail,,0..*,,Parent for entry detail,gl-cor,0,Entry Detail,CO10a,/CO12a/CO11a/CO10a,$.Accounting Entries.Entry Header.Entry Detail,AccntEntrs.EntryHedr.EntryDetl,【仕訳明細】,仕訳明細の親タグ。,gl-cor:entryDetail
1217,4,A,,Line Number,Char,0..1,,Identifier for a particular entry detail,gl-cor,0,Entry Detail,CO10a_01,/CO12a/CO11a/CO10a/CO10a_01,$.Accounting Entries.Entry Header.Entry Detail.Line Number,AccntEntrs.EntryHedr.EntryDetl.LnNr,明細行番号,仕訳明細の識別子。,gl-cor:lineNumber
1218,4,A,,Line Number Counter,Char,0..1,,Unique reference for the line - a numeric counter,gl-cor,0,Entry Detail,CO10a_02,/CO12a/CO11a/CO10a/CO10a_02,$.Accounting Entries.Entry Header.Entry Detail.Line Number Counter,AccntEntrs.EntryHedr.EntryDetl.LnNrCntr,明細行番号カウンタ,明細行の一意なリファレンス　　カウンタ,gl-cor:lineNumberCounter
1219,4,A,,Original Exchange Rate Date,Date,0..1,,Date of exchange rate used to regl-cord the original transaction.,gl-cor,0,Entry Detail,CO10a_MC10_04,/CO12a/CO11a/CO10a/CO10a_MC10_04,$.Accounting Entries.Entry Header.Entry Detail.Original Exchange Rate Date,AccntEntrs.EntryHedr.EntryDetl.OrgnlExchnRatDt,原取引通貨換算レート日付,原取引の記録に使われた通貨換算レートの日付。,gl-muc:amountOriginalExchangeRateDate
1220,4,A,,Sign Indication for Amount,Char,0..1,,Sign of amount; provides 4 possible fields only when used in conjunction with debitCreditCode; primarily used for gl-correcting entries so total debits and credits after an entry error are not inflated. D + increase DebitsD - decrease debitsC + decreases creditC - increases credit,gl-cor,0,Entry Detail,CO10a_06,/CO12a/CO11a/CO10a/CO10a_06,$.Accounting Entries.Entry Header.Entry Detail.Sign Indication for Amount,AccntEntrs.EntryHedr.EntryDetl.SgnIndctFrAmt,金額符号,"金額の符号。貸借識別子と関連して使用される場合にだけ、4つの可能なフィールドを提供する。記入エラー後の総貸借が膨張しないように、おもに仕訳の訂正に使用される。 D+は借方を増加させる。D-は借方を減少させる。C+は貸方を減少させる。C-は貸方を増加させる。
[設定値のリスト]
(+)、(-)、(plus：プラス)、(minus：マイナス) ",gl-cor:signOfAmount
1221,4,A,,Debit/Credit Identifier,Char,0..1,,"Optional identifier of whether the amount is a (D)ebit, a (C)redit or Undefined",gl-cor,0,Entry Detail,CO10a_07,/CO12a/CO11a/CO10a/CO10a_07,$.Accounting Entries.Entry Header.Entry Detail.Debit/Credit Identifier,AccntEntrs.EntryHedr.EntryDetl.DebtcIdntf,貸借区分コード,"金額が借方か貸方か不定かを示す識別子。
[設定値のリスト]
(D)、(C)、(debit：借方)、(credit：貸方)、(undefined：不定) ",gl-cor:debitCreditCode
1222,4,A,,Posting Date,Date,0..1,,"At the detail level, this represents the accounting significance date. No matter what date the document is received, entered, or posted, this signifies the accounting date of the entry. If you want to see the financial results for March 5, 2002 and this entry is given that date, the entry will be part of the results for March 5, 2002. This is different from the postedDate found at the entryHeader level. If you want the accounting significance to be a particular date, it goes here. A single entry could represent multiple dates, but would only be posted on one date.",gl-cor,0,Entry Detail,CO10a_08,/CO12a/CO11a/CO10a/CO10a_08,$.Accounting Entries.Entry Header.Entry Detail.Posting Date,AccntEntrs.EntryHedr.EntryDetl.PstngDt,転記日付,明細レベルで、会計上意義のある日付を示す。ドキュメントの受領、入力、転記の日付に関わらず、仕訳が会計処理された日付を示す。2002.03.05の財務結果を見たいときに、ここにその日付がある場合は、この明細は2002.03.05の結果の一部である。これは、entryHeaderにあるpostedDateとは異なる。特定の日付を会計上意義のある日付にしたいなら、ここに記述する。ひとつの仕訳が複数の日付をあらわせるが、ひとつの日でのみ転記される。,gl-cor:postingDate
1223,4,A,,Memo Line,Char,0..1,,A boolean like entry that indicates whether an entryDetail line has been provided solely to provide additional details and that tools should not consider the amount in postings.,gl-cor,0,Entry Detail,CO10a_BU10_09,/CO12a/CO11a/CO10a/CO10a_BU10_09,$.Accounting Entries.Entry Header.Entry Detail.Memo Line,AccntEntrs.EntryHedr.EntryDetl.MemLn,メモ行フラグ,明細行が単に追加の詳細を与えるものであり、転記金額に含めるべきでないことを示すブール値。,gl-bus:amountMemo
1224,4,A,,Allocation Code,Char,0..1,,"Code associated with the calculation formula: e.g. (D)ivide by number of periods, (T)otal for period given",gl-cor,0,Entry Detail,CO10a_BU10_10,/CO12a/CO11a/CO10a/CO10a_BU10_10,$.Accounting Entries.Entry Header.Entry Detail.Allocation Code,AccntEntrs.EntryHedr.EntryDetl.AllocCd,配分コード,計算方式に関するコード。例えば、(D)期間数で分割、(T)与えられた期間の合計。,gl-bus:budgetAllocationCode
1225,4,A,,Document Type,Char,0..1,,"An enumerated field describing the original source document, with invoice, voucher, check and other enumerated entries",gl-cor,0,Entry Detail,CO10a_11,/CO12a/CO11a/CO10a/CO10a_11,$.Accounting Entries.Entry Header.Entry Detail.Document Type,AccntEntrs.EntryHedr.EntryDetl.DocTyp,元文書種別,"顧客への請求書、ベンダからの請求書、小切手、その他の列挙値による、元文書の説明。
[設定値のリスト]
(check：小切手)、(debit-memo：借方メモ)、(credit-memo：貸方メモ)、(finance-charge：財務費用)、(invoice：顧客への請求書)、(order-customer：顧客オーダ)、(order-vendor：仕入先オーダ)、(payment-other：その他支払い)、(reminder：督促状)、(tegata：手形)、(voucher：ベンダからの請求書)、(shipment：出荷票)、(receipt：受領票)、(manual-adjustment：手修正)、(other：その他)",gl-cor:entriesType
1226,4,A,,Document Type Description,Text,0..1,,Free format description of the document type,gl-cor,0,Entry Detail,CO10a_12,/CO12a/CO11a/CO10a/CO10a_12,$.Accounting Entries.Entry Header.Entry Detail.Document Type Description,AccntEntrs.EntryHedr.EntryDetl.DocTypDscr,元文書種別説明,元文書の種別の説明。,gl-cor:documentTypeDescription
1227,4,A,,Invoice Type,Char,0..1,,"Invoice Type  (self-billed, ePoS enumerated values)",gl-cor,0,Entry Detail,CO10a_13,/CO12a/CO11a/CO10a/CO10a_13,$.Accounting Entries.Entry Header.Entry Detail.Invoice Type,AccntEntrs.EntryHedr.EntryDetl.InvoiTyp,請求書種別,"請求書の種別。(self-billed、ePoS)
[設定値のリスト]
(ePos：POSシステムからの発行)、(self-billed：買い手が発行)",gl-cor:invoiceType
1228,4,A,,Document Date,Date,0..1,,"Date (and less likely in the paper world but possible in the e-world, time) on actual document (invoice, voucher, check date). Other dates control posting information.",gl-cor,0,Entry Detail,CO10a_14,/CO12a/CO11a/CO10a/CO10a_14,$.Accounting Entries.Entry Header.Entry Detail.Document Date,AccntEntrs.EntryHedr.EntryDetl.DocDt,元文書日付,実際の文書（請求書、証憑、小切手）の日付（および、紙の世界ではありそうにないが、電子的には時刻）。 転記の情報は別の日付で管理する。,gl-cor:documentDate
1229,4,A,,Received Date,Date,0..1,,Date/time document was noted as received (if necessary). Represents actual date received. Posting dates are maintained separately.,gl-cor,0,Entry Detail,CO10a_BU10_15,/CO12a/CO11a/CO10a/CO10a_BU10_15,$.Accounting Entries.Entry Header.Entry Detail.Received Date,AccntEntrs.EntryHedr.EntryDetl.RcvdDt,元文書受領日付,（必要であれば）文書の受領が記録された日付/時刻。実際に受領された日付をあらわす。転記日付は別に管理される。,gl-bus:documentReceivedDate
1230,4,A,,Chargeable or Reimbursable,Char,0..1,,"Is this entry chargeable to client, reimbursable? Used by some systems to indicate that account on posting/validation should be posted to a customer or vendor's account.",gl-cor,0,Entry Detail,CO10a_BU10_16,/CO12a/CO11a/CO10a/CO10a_BU10_16,$.Accounting Entries.Entry Header.Entry Detail.Chargeable or Reimbursable,AccntEntrs.EntryHedr.EntryDetl.ChrgbOrRembr,請求支払可能フラグ,この仕訳は顧客に請求、支払可能か。いくつかのシステムでは転記/検証対象の科目が顧客や仕入先の科目に転記されるべきかどうかを示すために使用される。,gl-bus:documentChargeReimb
1231,4,A,,Payment Method,Text,0..1,,Method used or to be used to make the payment,gl-cor,0,Entry Detail,CO10a_BU10_17,/CO12a/CO11a/CO10a/CO10a_BU10_17,$.Accounting Entries.Entry Header.Entry Detail.Payment Method,AccntEntrs.EntryHedr.EntryDetl.PayMethd,支払方法,支払いのために使用された、または使用される方法。,gl-bus:paymentMethod
1232,4,A,,Posting Status,Char,0..1,,"deferred: although entered, it cannot be posted until a later time
posted: already posted
proposed: a proposed item that must be approved
simulated: a simulated item, for what-if
tax: a tax-specific entry
unposted:entered but not yet posted or validated
cancelled:entered and later cancelled
nother:other status - should be described in postingStatusDescription",gl-cor,0,Entry Detail,CO10a_18,/CO12a/CO11a/CO10a/CO10a_18,$.Accounting Entries.Entry Header.Entry Detail.Posting Status,AccntEntrs.EntryHedr.EntryDetl.PstngStat,転記状態,"・据置：入力されたが、まだ転記できない。
・転記済：転記済み。
・提案済：検証が必要な項目。
・シミュレーション：仮定のためにシミュレートされた項目。
・税：税項目。
・未転記：入力されたが、まだ検証も転記もされていない。
・取消済：入力されたが、取り消された。
・その他：その他の状態。postingStatusDescriptionで説明されるべき。
[設定値のリスト]
(deferred：据置)、(posted：転記済)、(proposed：提案済)、(simulated：シミュレーション)、(tax：税)、(unposted：未転記)、(cancelled：取消済)、(other：その他)",gl-cor:postingStatus
1233,4,A,,Posting Status Description,Text,0..1,,Free format description of the posting status,gl-cor,0,Entry Detail,CO10a_19,/CO12a/CO11a/CO10a/CO10a_19,$.Accounting Entries.Entry Header.Entry Detail.Posting Status Description,AccntEntrs.EntryHedr.EntryDetl.PstngStatDscr,転記状態説明,転記状態の説明。,gl-cor:postingStatusDescription
1234,4,A,,Description,Text,0..1,,Description of this line of detail only,gl-cor,0,Entry Detail,CO10a_20,/CO12a/CO11a/CO10a/CO10a_20,$.Accounting Entries.Entry Header.Entry Detail.Description,AccntEntrs.EntryHedr.EntryDetl.Dscr,説明,この明細行のみに対する説明。,gl-cor:detailComment
1235,4,A,,Acknowledgement Date,Date,0..1,,Date of acknowledgement of goods/services shipped/received.,gl-cor,0,Entry Detail,CO10a_21,/CO12a/CO11a/CO10a/CO10a_21,$.Accounting Entries.Entry Header.Entry Detail.Acknowledgement Date,AccntEntrs.EntryHedr.EntryDetl.AcknwDt,承認日付,出荷/受領済みの物品/サービスを承認した日付。,gl-cor:dateAcknowledged
1236,4,A,,Confirmation Date,Date,0..1,,Date of confirmation of shipment/receipt.,gl-cor,0,Entry Detail,CO10a_22,/CO12a/CO11a/CO10a/CO10a_22,$.Accounting Entries.Entry Header.Entry Detail.Confirmation Date,AccntEntrs.EntryHedr.EntryDetl.CnfrmDt,確認日付,出荷/受領を確認した日付。,gl-cor:confirmedDate
1237,4,A,,Ship From,Name,0..1,,References organizationAddressLocationIdentifier where used. Otherwise freeform.,gl-cor,0,Entry Detail,CO10a_23,/CO12a/CO11a/CO10a/CO10a_23,$.Accounting Entries.Entry Header.Entry Detail.Ship From,AccntEntrs.EntryHedr.EntryDetl.ShpFrm,出荷元,organizationAddressLocationIdentifierの参照情報。または自由記述。,gl-cor:shipFrom
1238,4,A,,Date Shipped/Received,Date,0..1,,Date goods/services are shipped/received.,gl-cor,0,Entry Detail,CO10a_24,/CO12a/CO11a/CO10a/CO10a_24,$.Accounting Entries.Entry Header.Entry Detail.Date Shipped/Received,AccntEntrs.EntryHedr.EntryDetl.DtShppd,出荷/受領日付,物品/サービスを出荷/受領した日付。,gl-cor:shipReceivedDate
1239,4,A,,Maturity Date or Date Due,Date,0..1,,Due date or other maturity date.,gl-cor,0,Entry Detail,CO10a_25,/CO12a/CO11a/CO10a/CO10a_25,$.Accounting Entries.Entry Header.Entry Detail.Maturity Date or Date Due,AccntEntrs.EntryHedr.EntryDetl.MatrtDtOrDtD,支払期日,支払期日やその他の期日。,gl-cor:maturityDate
1240,4,A,,Payment Terms,Name,0..1,,Discount/payment terms.,gl-cor,0,Entry Detail,CO10a_26,/CO12a/CO11a/CO10a/CO10a_26,$.Accounting Entries.Entry Header.Entry Detail.Payment Terms,AccntEntrs.EntryHedr.EntryDetl.PayTerms,支払条件,割引/支払い条件。,gl-cor:terms
1241,4,A,,Ticking Field,Name,0..1,,"Signifies that an item has been cleared, finished, finalized. When checking accounts are called for, the tick or letter showing this was done appears in this field. Can also be used for identifying that the
original document against which a payment or DR/CR memo applies has been reconciled.",gl-cor,0,Entry Detail,CO10a_TA10_27,/CO12a/CO11a/CO10a/CO10a_TA10_27,$.Accounting Entries.Entry Header.Entry Detail.Ticking Field,AccntEntrs.EntryHedr.EntryDetl.TckngFld,チェック欄,項目が消去または完了されたことを示す。勘定のチェックが要求される場合、処理済を示すチェックマークまたは文字が指定される。支払またはDR/CRのメモに対する元文書が、消し込まれたことを確認するためにも使用可能。,gl-taf:tickingField
1242,4,A,,UCR,Char,0..1,,"Unique Consignment Reference or UCR. An ""origin to destination"" reference code for international consignments, developed in cooperation with the World Customs Organization and EAN International (EAN). (http://www.wcoomd.org/ie/EN/press/UCR_new_e.pdf)",gl-cor,0,Entry Detail,CO10a_TA10_28,/CO12a/CO11a/CO10a/CO10a_TA10_28,$.Accounting Entries.Entry Header.Entry Detail.UCR,AccntEntrs.EntryHedr.EntryDetl.Ucr,UCRコード,"Unique Consignment ReferenceまたはUCR。国際委託販売のための""origin to destination""参照コード。World Customs OrganizationとEAN International (EAN)が共同で開発している。
(http://www.wcoomd.org/ie/EN/press/UCR_new_e.pdf)",gl-taf:uniqueConsignmentReference
